70	956	2.42869
70	959	2.59861
70	966	2.77859
71	726	0.945834
71	917	2.83621
71	918	3.16205
71	936	3.12408
71	952	4.98363
72	303	2.20281
72	313	2.20281
72	432	2.52068
72	534	3.13673
72	659	3.16228
73	146	2.36191
73	269	2.30484
73	370	2.49213
73	423	2.90427
73	464	1.85203
74	373	0.587015
74	684	3.64829
74	917	2.95582
74	918	3.28166
74	936	3.24369
75	228	1.96261
75	361	1.87204
75	428	1.76423
75	580	2.30794
75	593	2.15551
76	235	1.46969
76	889	1.98724
76	906	2.00116
76	956	2.86244
76	966	3.21234
77	46	1.67714
77	57	1.67718
77	177	2.51564
77	209	1.67711
77	213	2.5156
78	552	0.4965
78	823	1.74576
78	898	2.73709
78	904	2.30014
78	926	2.78257
79	567	1.85478
79	596	1.80639
79	663	1.80149
79	733	2.37831
79	751	2.22183
80	4	2.51581
80	51	2.51582
80	100	2.51553
80	191	2.51553
80	864	6.4
81	114	1.47808
81	121	1.56574
81	293	2.40979
81	341	2.19881
81	359	2.40978
82	368	0.137296
82	548	0.111348
82	846	2.13735
82	942	3.3525
82	995	4.31504
83	41	1.82499
83	242	2.7277
83	277	2.7277
83	408	2.78104
83	853	1.93487
84	243	2.24081
84	270	2.22003
84	307	2.77281
84	392	2.82975
84	795	2.04681
85	758	1.78133
85	836	0.411855
85	861	2.35604
85	884	2.74483
85	928	3.18026
86	105	1.73752
86	228	2.04428
86	361	1.95371
86	452	1.93673
86	580	2.38962
87	487	0.612279
87	767	2.50683
87	774	1.76092
87	783	2.32104
87	893	2.86143
88	6	2.51597
88	28	1.11803
88	110	2.51582
88	130	2.51569
88	137	2.51569
89	93	1.76451
89	495	2.7825
89	551	2.86751
89	597	2.64891
89	725	3.64829
90	2	2.51581
90	48	2.51582
90	145	2.51553
90	168	2.51553
90	569	2.7
91	892	2.7038
91	979	2.24667
91	991	2.62425
91	994	2.55469
91	996	2.72832
92	16	1.62103
92	364	2.1318
92	559	3.09135
92	591	3.21885
92	859	3.40856
93	89	1.76451
93	321	1.36159
93	474	2.01156
93	597	2.21746
93	626	2.70666
94	430	1.19737
94	783	2.65507
94	844	3.01442
94	893	3.19546
94	897	2.3462
95	407	1.85203
95	414	1.16878
95	521	1.78857
95	783	3.28246
95	893	3.82285
96	106	1.97294
96	140	1.97288
96	251	2.01037
96	255	2.01032
96	462	2.09536
97	485	1.12379
97	610	2.19457
97	742	0.802302
97	831	3.02547
97	901	3.71883
98	295	0.690473
98	761	1.64688
98	797	2.4733
98	839	2.29666
98	870	2.95623
99	538	0.18312
99	831	1.59832
99	901	2.29168
99	924	3.00781
99	943	2.98078
100	4	2.51568
100	51	2.51569
100	80	2.51553
100	188	1.11803
100	191	2.5154
101	54	1.18238
101	734	2.28536
101	816	2.82979
101	830	5.80948
101	900	3.7646
102	220	2.16507
102	286	2.09159
102	410	2.85322
102	466	1.85203
102	522	2.95302
103	168	1.11803
103	784	2.20922
103	785	2.26599
103	798	2.60249
103	867	2.98508
104	12	2.12014
104	47	2.12016
104	256	2.91103
104	347	2.91106
104	477	2.26274
105	86	1.73752
105	154	2.17793
105	580	3.14981
105	593	2.99737
105	644	3.16228
106	96	1.97294
106	164	1.9731
106	255	3.0156
106	329	0.67509
106	462	3.10064
107	192	1.11803
107	566	1.36674
107	832	2.08607
107	938	3.22803
107	946	3.38161
108	134	2.06961
108	336	2.26506
108	396	2.55586
108	498	3.17193
108	791	4.68722
109	440	0.028855
109	739	0.739387
109	942	3.07911
109	949	2.91415
109	995	4.04166
110	6	2.51581
110	88	2.51582
110	130	2.51553
110	137	2.51553
110	764	4.15692
111	153	2.31767
111	159	2.31772
111	205	2.31768
111	287	3.10883
111	963	5.70295
112	223	1.46969
112	889	1.77223
112	953	2.47673
112	959	2.81735
112	966	2.99733
113	755	1.36601
113	798	1.92543
113	822	1.92626
113	856	2.53769
113	867	2.30803
114	81	1.47808
114	121	1.56584
114	293	2.4099
114	341	2.19892
114	359	2.40989
115	687	1.15066
115	870	1.13986
115	898	3.10094
115	904	2.66399
115	926	3.14641
116	779	4.68722
116	975	2.34428
116	976	2.32209
116	988	2.78746
116	989	2.60781
117	19	0.692808
117	398	1.85203
117	702	2.67816
117	872	3.38059
117	876	3.31093
118	909	0.610465
118	944	1.50778
118	982	2.46516
118	993	2.68693
118	998	2.79604
119	332	1.41005
119	680	2.1815
119	692	1.67141
119	695	1.98021
119	879	2.81865
120	655	1.04983
120	767	2.19617
120	811	1.89616
120	844	2.36972
120	893	2.55076
121	81	1.56574
121	114	1.56584
121	128	1.93535
121	293	2.49755
121	359	2.49755
122	197	1.11803
122	771	2.63205
122	791	2.22606
122	827	2.60214
122	833	2.60214
123	477	0.752518
123	572	1.16153
123	698	1.44696
123	925	3.1202
123	933	3.58051
124	269	1.87518
124	292	2.28393
124	565	2.9518
124	598	2.95183
124	706	3.64829
125	840	0.117127
125	894	1.11559
125	977	2.64779
125	986	2.9148
125	997	3.26801
126	340	1.1354
126	680	2.14949
126	695	1.9482
126	707	2.04236
126	879	2.78664
127	625	2.07782
127	634	2.03904
127	731	4.15692
127	795	2.96411
127	826	2.9804
128	121	1.93535
128	293	2.7794
128	341	2.56843
128	359	2.7794
128	971	5.67765
129	755	1.94581
129	784	2.11197
129	856	3.11749
129	867	2.88783
129	958	2.76791
130	6	2.51568
130	88	2.51569
130	110	2.51553
130	137	2.5154
130	959	0.92275
131	640	0.357019
131	666	0.327863
131	917	2.92158
131	918	3.24741
131	936	3.20944
132	752	0.472585
132	899	1.75923
132	939	2.5949
132	940	2.61354
132	941	2.62251
133	273	1.46969
133	276	1.72688
133	628	2.58121
133	733	2.97101
133	750	2.78375
134	108	2.06961
134	194	1.5939
134	350	1.80965
134	396	1.98665
134	498	2.60271
135	26	1.81467
135	179	1.33098
135	203	2.22352
135	391	2.34666
135	456	2.34665
136	429	1.72995
136	474	1.75156
136	551	2.17605
136	597	1.95745
136	626	2.44666
137	6	2.51568
137	9	1.11803
137	88	2.51569
137	110	2.51553
137	130	2.5154
138	69	1.67699
138	142	2.51565
138	147	1.67714
138	200	1.67711
138	206	2.5156
139	357	1.40806
139	494	1.75992
139	531	2.11209
139	576	2.32207
139	611	2.46047
140	96	1.97288
140	164	1.97305
140	251	3.0156
140	462	3.10059
140	591	2.7
141	267	1.46969
141	907	1.77834
141	962	2.71263
141	972	2.78647
141	973	2.78644
142	69	2.51553
142	138	2.51565
142	147	2.51568
142	200	2.51565
142	905	0.403762
143	567	2.26734
143	628	2.40107
143	641	3.16228
143	733	2.79087
143	750	2.60361
144	931	2.03717
144	958	2.47966
144	964	2.54569
144	981	2.9994
144	982	1.03972
145	2	2.51568
145	48	2.51569
145	90	2.51553
145	168	2.5154
145	749	4.15692
146	73	2.36191
146	423	2.24851
146	545	2.7
146	565	2.7257
146	598	2.72573
147	69	1.67702
147	138	1.67714
147	142	2.51568
147	200	1.67714
147	206	2.51563
148	875	1.31879
148	919	2.04465
148	927	2.00746
148	934	2.31355
148	950	2.37865
149	58	2.46129
149	204	2.06756
149	239	1.46969
149	286	2.33586
149	522	3.19729
150	829	1.16584
150	962	2.91676
150	972	2.9906
150	973	2.99057
150	984	3.61355
151	162	1.35762
151	383	2.38108
151	406	1.43459
151	563	1.71604
151	817	3.1728
152	226	2.15734
152	461	2.13841
152	472	2.93796
152	492	2.82889
152	961	1.7606
153	111	2.31767
153	159	1.28159
153	205	1.28155
153	241	3.10907
153	287	2.0727
154	105	2.17793
154	232	1.46969
154	452	2.37714
154	580	2.83003
154	593	2.6776
155	800	1.6132
155	849	2.28178
155	922	3.89978
155	947	3.01975
155	954	3.14758
156	269	1.93041
156	370	2.11771
156	565	3.00703
156	598	3.00706
156	980	1.94357
157	755	1.36601
157	798	1.92543
157	822	1.92626
157	856	2.53769
157	867	2.30803
158	24	1.67762
158	64	2.30973
158	230	1.84858
158	271	2.30183
158	302	1.92436
159	111	2.31772
159	153	1.28159
159	205	1.28161
159	241	3.10912
159	287	2.07276
160	185	2.54357
160	243	2.29866
160	351	2.33519
160	392	2.8876
160	914	2.66023
161	655	3.16228
161	846	1.46519
161	913	2.43935
161	949	2.51538
161	995	3.64289
162	151	1.35762
162	684	2.5429
162	702	2.76472
162	876	3.39749
162	923	2.78209
163	259	1.34979
163	445	2.03801
163	475	2.22497
163	483	2.22493
163	528	2.22491
164	106	1.9731
164	140	1.97305
164	251	2.01054
164	255	2.01048
164	462	2.09553
165	805	1.80916
165	853	2.0461
165	924	3.11694
165	925	4.10514
165	943	3.08991
166	805	1.89382
166	831	1.7921
166	863	6.4
166	924	3.20159
166	943	3.17456
167	480	2.26274
167	667	2.25157
167	677	2.70974
167	740	2.5503
167	753	2.55033
168	2	2.51568
168	48	2.51569
168	90	2.51553
168	103	1.11803
168	145	2.5154
169	450	1.3844
169	825	5.80948
169	862	2.40756
169	881	2.77647
169	946	3.49456
170	622	0.918192
170	736	1.19029
170	912	2.43632
170	925	2.52857
170	933	2.98888
171	346	1.29683
171	376	1.49223
171	667	2.22542
171	740	2.52414
171	753	2.52417
172	406	0.934356
172	644	1.39959
172	727	2.37747
172	747	2.35168
172	872	3.0004
173	371	1.42746
173	377	1.68047
173	511	2.20853
173	535	2.39403
173	549	2.35282
174	292	1.46969
174	922	1.59306
174	976	2.47594
174	988	2.94131
174	999	3.05153
175	368	0.704743
175	776	1.64588
175	913	3.24972
175	919	3.45001
175	995	4.45325
176	64	2.46305
176	230	2.0019
176	454	1.85203
176	530	2.7462
176	537	2.85154
177	46	2.51561
177	57	2.51565
177	77	2.51564
177	209	2.51558
177	998	2.58317
178	210	1.40516
178	374	1.87239
178	451	1.95504
178	476	2.13401
178	544	2.69623
179	135	1.33098
179	203	1.93585
179	329	2.67808
179	391	2.05898
179	456	2.05898
180	7	1.65327
180	218	1.93867
180	238	1.68496
180	345	2.28598
180	453	2.49969
181	963	1.67145
181	971	1.90483
181	974	1.859
181	983	2.36436
181	985	2.36336
182	338	1.65535
182	523	1.87122
182	568	2.09925
182	612	2.21833
182	656	2.21833
183	819	0.708906
183	835	1.039
183	956	2.94486
183	959	3.11478
183	966	3.29477
184	921	1.35929
184	952	1.57768
184	975	2.1026
184	989	2.36613
184	999	2.656
185	160	2.54357
185	299	2.7206
185	307	2.64632
185	351	2.15084
185	687	3.64829
186	583	2.7
186	758	1.69363
186	868	2.61907
186	884	2.65713
186	928	3.09256
187	674	3.64829
187	955	1.60283
187	982	2.63713
187	993	2.85891
187	998	2.96801
188	100	1.11803
188	210	1.89388
188	374	2.36111
188	476	2.62272
188	544	3.18495
189	605	2.7
189	834	1.78331
189	864	2.11941
189	957	2.85073
189	961	3.30902
190	940	4.13734
190	977	2.24017
190	980	2.48671
190	987	2.47978
190	997	2.8604
191	4	2.51568
191	51	2.51569
191	80	2.51553
191	100	2.5154
191	813	1.59704
192	61	0.235969
192	107	1.11803
192	880	1.98785
192	955	3.23792
192	998	4.60311
193	299	1.46969
193	515	0.853298
193	828	2.31209
193	871	2.81957
193	961	4.07708
194	134	1.5939
194	336	1.78935
194	350	1.90316
194	396	2.08015
194	498	2.69622
195	294	0.344519
195	473	1.1753
195	859	2.86123
195	869	2.64453
195	883	3.0362
196	785	1.54435
196	798	1.88085
196	822	1.88167
196	856	2.4931
196	867	2.26344
197	122	1.11803
197	779	2.24877
197	782	2.12381
197	843	2.75498
197	852	2.93502
198	471	0.690908
198	604	0.704592
198	851	2.38945
198	912	2.86231
198	933	3.41487
199	539	2.26274
199	862	1.9185
199	881	2.2874
199	938	2.85191
199	946	3.0055
200	69	1.67698
200	138	1.67711
200	142	2.51565
200	147	1.67714
200	206	2.5156
201	338	2.1231
201	568	2.567
201	612	2.68607
201	656	2.68607
201	660	3.16228
202	609	1.33631
202	623	1.92012
202	700	2.09901
202	713	2.09902
202	743	2.60764
203	135	2.22352
203	179	1.93585
203	391	2.95153
203	419	1.85203
203	456	2.95152
204	149	2.06756
204	220	1.64818
204	286	1.5747
204	410	2.33633
204	522	2.43613
205	111	2.31768
205	153	1.28155
205	159	1.28161
205	241	3.10908
205	287	2.07272
206	69	2.51548
206	138	2.5156
206	147	2.51563
206	200	2.5156
206	912	0.647851
207	969	1.60755
207	978	1.8332
207	980	2.08664
207	987	2.07971
207	997	2.46032
208	832	1.36793
208	862	1.57648
208	881	1.94538
208	938	2.50989
208	946	2.66348
209	46	1.67707
209	57	1.67712
209	77	1.67711
209	177	2.51558
209	213	2.51553
210	178	1.40516
210	188	1.89388
210	451	1.94767
210	476	2.12663
210	544	2.68886
211	1	1.37041
211	252	1.75758
211	650	3.02207
211	825	3.912
211	944	4.79246
212	738	0.744908
212	899	1.69109
212	939	2.52676
212	940	2.5454
212	941	2.55437
213	46	2.51556
213	57	2.51561
213	77	2.5156
213	209	2.51553
213	972	3.90428
214	914	0.800508
214	963	1.93383
214	971	2.1672
214	983	2.62674
214	985	2.62574
215	738	2.22922
215	904	7.63675
215	939	2.59569
215	940	2.61433
215	941	2.6233
216	878	1.15505
216	882	1.63279
216	965	2.22484
216	968	2.24187
216	984	2.80744
217	868	1.54439
217	914	1.39656
217	971	2.76326
217	974	2.71743
217	983	3.22279
217	985	3.22179
218	7	1.99173
218	17	1.81142
218	180	1.93867
218	238	2.02343
218	345	2.62444
218	453	2.83815
219	405	0.0878059
219	776	1.51259
219	812	2.04088
219	846	2.14226
219	913	3.11642
219	995	4.31996
220	58	2.04191
220	102	2.16507
220	204	1.64818
220	286	1.91648
220	410	2.67811
220	522	2.77791
221	354	0.631784
221	769	1.98091
221	807	2.04442
221	860	2.68854
221	895	2.90805
221	911	2.97426
222	263	1.66434
222	382	1.96101
222	418	2.02021
222	441	2.02021
222	570	2.78087
222	601	2.78087
223	112	1.46969
223	726	1.10647
223	886	2.52306
223	917	2.99685
223	918	3.32269
223	936	3.28471
224	693	3.64829
224	878	1.6423
224	945	2.60249
224	960	2.97522
224	965	2.7121
224	984	3.29469
225	566	1.406
225	578	0.498791
225	787	1.93092
225	881	2.70278
225	938	3.2673
225	946	3.42088
226	11	1.49157
226	152	2.15734
226	427	2.34721
226	457	2.59264
226	461	1.9195
226	472	2.71905
227	705	2.30661
227	779	2.46801
227	782	2.34305
227	835	2.95595
227	852	3.15426
227	931	1.39708
228	75	1.96261
228	86	2.04428
228	428	2.91286
228	452	3.00369
228	593	3.30414
228	962	3.10817
229	638	0.676331
229	649	0.857875
229	828	2.02847
229	871	2.53595
229	957	3.33517
229	961	3.79346
230	64	2.2727
230	158	1.84858
230	176	2.0019
230	302	1.88733
230	530	2.55586
230	537	2.6612
231	318	1.72414
231	560	2.18469
231	625	2.42986
231	634	2.39108
231	653	2.09147
231	715	2.40297
232	154	1.46969
232	838	2.26198
232	855	2.32471
232	874	2.57387
232	923	2.96618
232	937	3.10124
233	629	0.637561
233	834	1.87849
233	864	2.2146
233	871	2.14669
233	957	2.94591
233	961	3.4042
234	532	1.56353
234	861	2.52493
234	868	2.87567
234	884	2.91373
234	921	3.85698
234	928	3.34916
235	76	1.46969
235	854	1.71656
235	899	2.23943
235	939	3.07509
235	940	3.09373
235	941	3.10271
236	288	1.5099
236	319	1.47627
236	560	2.53823
236	625	2.7834
236	715	2.75651
236	795	3.6697
237	492	2.26274
237	932	1.03461
237	991	3.04769
237	994	2.97813
237	996	3.15176
237	1000	3.12111
238	17	1.55772
238	180	1.68496
238	218	2.02343
238	315	3.00603
238	345	2.37074
238	453	2.58445
239	149	1.46969
239	533	0.96775
239	773	1.85851
239	850	2.6324
239	903	3.43699
239	970	4.33175
240	969	1.82511
240	977	2.05766
240	978	2.05076
240	986	2.32467
240	987	2.29727
240	997	2.67788
241	153	3.10907
241	159	3.10912
241	205	3.10908
241	287	3.90023
241	736	4.15692
241	804	0.575669
242	41	2.27187
242	62	2.27171
242	63	2.72774
242	83	2.7277
242	408	3.22792
242	965	1.81717
243	84	2.24081
243	160	2.29866
243	270	1.84862
243	299	2.47568
243	351	1.90592
243	392	2.45834
244	319	1.22024
244	415	1.35872
244	560	2.28221
244	641	2.44939
244	715	2.50048
244	795	3.41367
245	56	2.18088
245	494	2.35799
245	531	2.71017
245	576	2.92015
245	611	3.05854
245	733	4.15692
246	894	0.740639
246	977	2.27284
246	978	2.26594
246	980	2.51938
246	986	2.53985
246	997	2.89306
247	376	2.00565
247	478	1.94983
247	638	3.16228
247	677	3.197
247	740	3.03756
247	753	3.03759
248	847	2.1107
248	909	1.24345
248	944	2.14077
248	982	3.09815
248	993	3.31992
248	998	3.42903
249	60	0.125765
249	694	1.71531
249	729	2.06687
249	898	3.23675
249	904	2.7998
249	926	3.28222
250	590	2.7
250	688	1.88534
250	779	2.41544
250	835	2.90338
250	843	2.92164
250	852	3.10169
251	96	2.01037
251	140	3.0156
251	164	2.01054
251	255	3.05304
251	462	3.13808
251	920	4.47214
252	211	1.75758
252	447	0.825302
252	704	2.35236
252	763	2.47961
252	794	2.84699
252	825	2.96577
253	857	1.26188
253	863	1.24064
253	891	1.76559
253	962	2.93763
253	972	3.01147
253	973	3.01144
254	545	0.991802
254	615	1.50324
254	844	1.54961
254	927	3.35168
254	934	3.65776
254	950	3.72286
255	96	2.01032
255	106	3.0156
255	164	2.01048
255	251	3.05304
255	314	1.46969
255	462	3.13803
256	12	2.20472
256	47	2.20474
256	59	2.91103
256	104	2.91103
256	347	2.99563
256	845	6.4
257	389	1.85203
257	784	2.19919
257	785	2.25596
257	822	2.59328
257	856	3.20472
257	867	2.97505
258	610	1.35491
258	781	1.82917
258	901	2.87917
258	910	2.17699
258	924	3.5953
258	943	3.56827
259	163	1.34979
259	335	1.6271
259	445	2.42254
259	475	2.60951
259	483	2.60946
259	528	2.60944
260	770	1.45175
260	807	1.7433
260	860	2.38742
260	887	2.3655
260	895	2.60693
260	911	2.67314
261	517	2.26274
261	969	2.23366
261	977	2.46621
261	980	2.71275
261	986	2.73322
261	997	3.08644
262	303	2.25165
262	313	2.25165
262	314	2.96966
262	432	2.56952
262	534	3.18557
262	740	4.15692
263	222	1.66434
263	411	2.23791
263	418	1.95113
263	441	1.95113
263	570	2.71179
263	601	2.71179
264	610	1.70778
264	781	2.18205
264	831	2.53869
264	853	2.87734
264	899	7.63675
264	943	3.92115
265	651	3.16228
265	781	1.85687
265	805	2.31523
265	853	2.55217
265	901	2.90687
265	943	3.59597
266	403	0.305234
266	652	3.16228
266	723	1.86564
266	864	3.04514
266	957	3.77646
266	961	4.23475
267	141	1.46969
267	858	1.7493
267	915	2.31736
267	935	2.8114
267	967	3.07989
267	970	3.26916
268	29	0.890313
268	667	2.82023
268	677	3.27839
268	740	3.11896
268	753	3.11898
268	873	3.02694
269	73	2.30484
269	124	1.87518
269	156	1.93041
269	370	1.7793
269	565	2.66863
269	598	2.66866
270	84	2.22003
270	243	1.84862
270	299	2.45491
270	307	2.38063
270	351	1.88515
270	392	2.43756
271	24	2.09384
271	158	2.30183
271	297	2.70836
271	530	3.00911
271	537	3.11445
271	669	3.16228
272	546	2.7
272	657	1.41768
272	660	1.1025
272	939	3.55376
272	940	3.5724
272	941	3.58138
273	133	1.46969
273	609	1.9693
273	623	2.55311
273	700	2.732
273	713	2.732
273	743	3.24063
274	908	0.8753
274	963	2.13127
274	971	2.36465
274	974	2.31882
274	983	2.82418
274	985	2.82318
275	531	2.26274
275	710	1.97089
275	791	2.52295
275	802	2.9355
275	827	2.89903
275	833	2.89903
276	133	1.72688
276	596	2.62366
276	652	2.67299
276	703	3.64829
276	733	3.19558
276	750	3.00832
277	41	2.27187
277	62	2.27171
277	63	2.72774
277	83	2.7277
277	408	3.22792
277	616	3.16228
278	903	2.24938
278	915	2.19234
278	935	2.68638
278	943	3.81584
278	967	2.95487
278	970	3.14414
279	485	0.393099
279	504	0.524888
279	831	2.29478
279	853	2.63344
279	924	3.70427
279	943	3.67724
280	467	1.98653
280	529	1.83175
280	567	2.22707
280	628	2.36081
280	652	2.22802
280	751	2.59413
281	463	1.41392
281	519	1.3208
281	664	2.62524
281	823	3.41568
281	857	6.4
281	926	4.45249
282	283	2.38828
282	328	1.46969
282	364	1.97532
282	425	2.86805
282	559	2.93487
282	591	3.06236
283	55	1.75529
283	282	2.38828
283	338	1.46969
283	431	2.7175
283	559	3.11949
283	591	3.24698
284	571	0.854985
284	645	1.04842
284	814	2.20203
284	887	2.47039
284	965	4.26946
284	984	4.85206
285	914	0.977768
285	963	2.11109
285	971	2.34446
285	974	2.29864
285	983	2.804
285	985	2.803
286	102	2.09159
286	149	2.33586
286	204	1.5747
286	220	1.91648
286	410	2.60462
286	522	2.70442
287	111	3.10883
287	153	2.0727
287	159	2.07276
287	205	2.07272
287	241	3.90023
287	920	4.47214
288	236	1.5099
288	719	0.00668173
288	979	3.02239
288	992	3.33232
288	996	3.50404
288	1000	3.47339
289	683	0.249585
289	902	1.96024
289	930	2.17166
289	931	2.45837
289	964	2.96689
289	981	3.4206
290	13	1.59979
290	68	1.59979
290	312	1.99108
290	417	2.67921
290	444	2.67915
290	459	2.67913
291	889	1.56082
291	906	1.57474
291	953	2.26531
291	956	2.43601
291	959	2.60594
291	966	2.78592
292	124	2.28393
292	174	1.46969
292	370	2.18805
292	423	2.60019
292	565	3.07737
292	598	3.0774
293	81	2.40979
293	114	2.4099
293	121	2.49755
293	128	2.7794
293	341	3.13063
293	564	2.7
294	195	0.344519
294	389	1.07513
294	614	1.99849
294	859	3.28375
294	869	3.06706
294	883	3.45873
295	28	0.990374
295	98	0.690473
295	734	2.24216
295	816	2.78659
295	839	2.79612
295	900	3.7214
296	532	1.62325
296	668	1.31467
296	758	2.00995
296	765	1.93582
